customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C5786,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),84.9,1083.2890824569895,No
C5787,Male,0,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),68.54,2033.639331294975,No
C5788,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.48,375.467899091728,Yes
C5789,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),85.63,155.37226657939755,No
C5790,Male,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),77.56,874.1652067738876,No
C5791,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),24.37,956.2825975796051,No
C5792,Female,0,Yes,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,36.0,476.54268752346144,Yes
C5793,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,81.23,5742.961717991702,No
C5794,Female,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),39.28,2241.8541005669,No
C5795,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52.6,52.599506889886634,No
C5796,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,100.53,347.23999725141704,Yes
C5797,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),82.6,1031.9181217665355,Yes
C5798,Female,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.19,1097.7535414459853,Yes
C5799,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),64.29,1094.9989400985862,No
C5800,Male,0,No,Yes,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,96.77,299.4006701180254,Yes
C5801,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.64,341.34685648701503,Yes
C5802,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.65,78.65022526197303,Yes
C5803,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),18.25,851.0280934872552,No
C5804,Female,1,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.16,4357.4380200894675,No
C5805,Male,1,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.87,49.871349601622256,Yes
C5806,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,46.91,277.7299007810487,Yes
C5807,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,76.79,76.78897697531336,No
C5808,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,74.58,3664.620687399135,No
C5809,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.47,6997.694796443293,No
C5810,Male,1,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,65.94,633.3663030217978,Yes
C5811,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.73,523.3058882410652,No
C5812,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.93,790.5921771227192,Yes
C5813,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,1761.3595937778234,Yes
C5814,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),106.49,2931.570738593468,No
C5815,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.58,1290.4528401555656,Yes
C5816,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,23.42,1344.2926441616985,No
C5817,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.01,158.88942122480825,No
C5818,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,89.53,3290.386098090497,No
C5819,Female,1,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,85.12,864.9586636754582,No
C5820,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,85.92,883.7306073995323,No
C5821,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),103.58,3302.3475199206505,No
C5822,Male,0,No,Yes,63,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.68,2986.331206474678,Yes
C5823,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,56.54,1894.0059737428912,Yes
C5824,Female,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,101.69,3806.0926486366943,No
C5825,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),24.83,785.8607529983542,No
C5826,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,85.86,573.0049406043662,No
C5827,Female,0,No,No,33,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,93.69,2746.928259591122,No
C5828,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,65.03,2717.6532004108744,No
C5829,Male,1,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.86,1475.1944256689706,No
C5830,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,66.84,1290.0515197008694,No
C5831,Female,0,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,83.36,2592.074756884862,Yes
C5832,Male,1,Yes,No,40,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.25,1023.4650653019185,No
C5833,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,107.51,949.0554200047986,No
C5834,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.57,1045.7618819384684,No
C5835,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),32.55,1738.1777446384508,Yes
C5836,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,37.22,281.3750536669271,No
C5837,Female,0,No,Yes,30,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.16,2253.1346418271733,Yes
C5838,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,62.22,62.21561138736957,Yes
C5839,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),46.12,63.72630355585534,No
C5840,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.44,1118.029768872982,No
C5841,Male,0,No,No,57,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,67.44,3768.4108786040915,No
C5842,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,52.99,69.37882273645495,No
C5843,Male,0,No,Yes,42,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,44.75,1964.0241793734417,Yes
C5844,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),94.9,1537.7575325471907,No
C5845,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,18.25,833.64705140017,No
C5846,Male,1,No,No,44,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.4,2330.3837807860377,No
C5847,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.78, ,No
C5848,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,81.44,3052.0327173553756,Yes
C5849,Male,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),86.09,3708.141263827453,No
C5850,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.23,776.1564288317638,No
C5851,Male,1,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.43,59.431021691306015,Yes
C5852,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.47,277.9792078357749,No
C5853,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,67.73,1826.5019509302065,No
C5854,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.12,471.3533791635625,No
C5855,Male,1,Yes,No,4,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,77.68,672.2065108341828,No
C5856,Female,1,No,Yes,50,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),46.31,2437.0368680985484,Yes
C5857,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.11,2090.2854697431576,No
C5858,Male,1,No,No,49,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.68,2632.451743521881,Yes
C5859,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.06,439.5021977487693,No
C5860,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.86,877.7591285046528,No
C5861,Male,1,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,72.89,395.1558206292161,Yes
C5862,Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,102.02,126.59640262767054,Yes
C5863,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,118.75,1387.3422458157002,No
C5864,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.82,810.0832748024402,Yes
C5865,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),86.07,86.0735749332347,No
C5866,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.27,1699.9454725050189,No
C5867,Female,1,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.13,874.2887402945203,No
C5868,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,64.0,64.00189582855339,Yes
C5869,Female,1,Yes,No,29,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.84,1626.026913301332,No
C5870,Female,1,No,Yes,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.46,1848.1573450781111,No
C5871,Male,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,57.94,2403.238530761161,No
C5872,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,71.83,1010.9909337341118,No
C5873,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),36.08,2225.5786446970155,Yes
C5874,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,53.45,3010.106958841636,No
C5875,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),22.85,383.1180945481727,Yes
C5876,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.29,888.0331971263493,No
C5877,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),63.37,63.366588539212714,No
C5878,Female,1,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.92,3662.204570145246,No
C5879,Male,0,Yes,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.22,1675.7012838179178,Yes
C5880,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.83,4463.829331584733,No
C5881,Male,1,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.4,858.3414618260827,No
C5882,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.14,1388.2410944871574,No
C5883,Male,0,No,No,46,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,18.25,1176.0187855472063,Yes
C5884,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,7176.980955404457,Yes
C5885,Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.38,821.4961247582138,No
C5886,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,102.98,361.385933693833,Yes
C5887,Female,0,No,No,38,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),110.61,4202.985192603225,No
C5888,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.85,2506.0881539463285,No
C5889,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),90.19,121.22970704196001,Yes
C5890,Male,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),100.62,3441.6558980925047,Yes
C5891,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.99,1244.8986953271278,No
C5892,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,81.36,81.36498801728922,No
C5893,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,1607.5062609636175,Yes
C5894,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,18.25,1046.0789180884367,No
C5895,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),30.31,328.2278257270834,No
C5896,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,64.74,2541.4249307455098,Yes
C5897,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.66,146.06988216384985,Yes
C5898,Male,0,Yes,No,31,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.25,866.9189138248556,No
C5899,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,54.03,3554.4119207437143,No
C5900,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.85,581.8080186811682,No
C5901,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.44,1262.0914178915025,No
C5902,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.51,2634.39185480243,No
C5903,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,76.33,4190.452799066551,No
C5904,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.07,108.06723471420555,No
C5905,Male,0,No,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.32,1346.8347465585002,No
C5906,Female,1,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,118.75,258.61795686088294,Yes
C5907,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.39,1216.8485476593976,Yes
C5908,Female,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,70.71,1410.4335953255427,No
C5909,Male,1,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.6,6134.919143294625,No
C5910,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.04,675.571232801684,No
C5911,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,82.98,1422.536370678905,No
C5912,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.16,2391.9830641237018,No
C5913,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),84.92,689.037748366766,No
C5914,Male,1,Yes,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.17,1448.8938896856696,No
C5915,Female,1,No,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,18.25,674.1011281015614,No
C5916,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,101.84,1001.4840654235094,No
C5917,Female,1,Yes,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.45,435.689988993098,Yes
C5918,Female,0,No,Yes,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),31.03,668.921920687008,No
C5919,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.98,1176.6403817712758,Yes
C5920,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,78.9,530.1904592929532,No
C5921,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.7,7504.555976871258,No
